fulcrum_id,latitude,longitude,name_of_surveyor,date_of_survey,type_of_disaster,site_id,project,photos,photos_caption,photos_url,total_damage_rating,gps_pin,street_address_sub_thoroughfare,street_address_thoroughfare,street_address_suite,street_address_locality,street_address_sub_admin_area,street_address_admin_area,street_address_postal_code,street_address_country,street_address_full,building_use,building_use_other,number_of_stories,age_yrs,attached_garage,roof_shape,roof_shape_other,roof_cover_format,roof_cover_format_other,roof_cover_material,roof_cover_material_other,roof_framing,roof_framing_other,structural_wall,structural_wall_other,wall_covercladding,wall_covercladding_other,structure_elevated,height_above_grade,shuttersstorm_panels,hurricane_clips,damage_cause,damage_cause_other,roof_cover_dmg,roof_sheathing_dmg,roof_framing_dmg,wall_cover_dmg,wall_sheathing_dmg,wall_framingstructure_dmg,windows_dmg,garage_door_dmg,patio_doors_dmg,entry_doors_dmg,structure_usable,notes,qc_id,qc_code,qc_notes
64ae665d-aa1c-4d06-b9ac-d4df723c8948,28.068066,-97.10941,Kara Peterman,9/8/2017,Hurricane,HH-090817-S0012-KP,CMMI-1266418,"de3b47e9-00e0-4c13-aa2b-9506801df13e,0f5724d4-91e0-40de-8750-ab99b834a984,b2e63f07-bd56-460b-9a5f-489af3cb6d18,6ca41e4b-e044-426d-bddf-f185a18ce607,e5e65573-6524-4b98-933f-f64879328667",",,,,",https://web.fulcrumapp.com/photos/view?photos=de3b47e9-00e0-4c13-aa2b-9506801df13e%2C0f5724d4-91e0-40de-8750-ab99b834a984%2Cb2e63f07-bd56-460b-9a5f-489af3cb6d18%2C6ca41e4b-e044-426d-bddf-f185a18ce607%2Ce5e65573-6524-4b98-933f-f64879328667,1=Minor,,108,E. Island Drive,,Rockport,,TX,78382,,108 E. Island Drive Rockport TX 78382,Single Family,,1,44,no,Complex,,Continuous Surface,,Metal,,Wood,,LB Masonry,,,Painted Masonry ,no,,yes,no,Wind,,25%,0%,0%,0%,0%,0%,0%,yes,n/a,no,yes,minor damage to roof and siding,MM,2a,"Updated address and GPS pin, completed damage assessment, updated materials.  No info on year built."
1a3b0b60-4c30-4053-9506-cf26dd43e59a,28.067786,-97.109925,Kara Peterman,9/8/2017,Hurricane,HH-090817-S0013-KP,CMMI-1266418,"36de38dd-ba06-4971-8af6-bffdc30849c5,d6e254ae-a7c7-472b-ad4d-e48271ee31e0,acdac595-7f1e-4991-a927-8fd07627c61c,d87a0a21-06b1-407b-9596-ecf4c28764cb,17ea4b1c-cb7f-4aec-b2ee-072a3bd70ad2,8e7d701d-5eff-457d-8ab4-bde82e8f7282,f878cdd3-a58b-45c0-a5f6-66747c572a76",",,,,,,",https://web.fulcrumapp.com/photos/view?photos=36de38dd-ba06-4971-8af6-bffdc30849c5%2Cd6e254ae-a7c7-472b-ad4d-e48271ee31e0%2Cacdac595-7f1e-4991-a927-8fd07627c61c%2Cd87a0a21-06b1-407b-9596-ecf4c28764cb%2C17ea4b1c-cb7f-4aec-b2ee-072a3bd70ad2%2C8e7d701d-5eff-457d-8ab4-bde82e8f7282%2Cf878cdd3-a58b-45c0-a5f6-66747c572a76,4=Total,,114,Island Rd.,,Rockport,,TX,78382,,114 Island Rd. Rockport TX 78382,Single Family,,1,14,yes,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,yes,2,no,no,Wind,,25%,25%,25%,25%,0%,0%,0%,yes,yes,yes,no,Attached garage destroyed. Attached workshop trailer destroyed(112 Island Drive). Damage to roof and walls. ,MM,2a,"Updated address and GPS pin, completed damage assessment, updated materials.  No info on year built."
ff56e9a2-53b6-4a6c-90fa-722d97ef7fb0,28.071034,-97.106443,Kara Peterman,9/8/2017,Hurricane,HH-090817-S0014-KP,CMMI-1266418,"d3198678-9179-44f9-8f5a-b6708238f66c,08bb35e1-fd82-4826-b85c-ec696f61f3fe,9bf59723-f42d-4318-a7a2-1c3a0d31bb46,e1f17e9f-245e-44fd-9302-97ff28780f7b,bbbb7a83-06e4-4d51-9043-3b0edc1e8f4d",",,,,",https://web.fulcrumapp.com/photos/view?photos=d3198678-9179-44f9-8f5a-b6708238f66c%2C08bb35e1-fd82-4826-b85c-ec696f61f3fe%2C9bf59723-f42d-4318-a7a2-1c3a0d31bb46%2Ce1f17e9f-245e-44fd-9302-97ff28780f7b%2Cbbbb7a83-06e4-4d51-9043-3b0edc1e8f4d,2=Moderate,,689,Copano Ridge Rd.,,Rockport,,TX,78382,,689 Copano Ridge Rd. Rockport TX 78382,Single Family,,2,22,yes,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Vinyl Siding,,no,,yes,no,Wind,,0%,0%,0%,25%,0%,0%,0%,yes,no,no,yes,"In good shape, other than garage and siding damage. ",BW,2a,Updated construction and damage details
e2bc04fd-78cd-4997-bed8-b85091c7050d,28.071151,-97.106602,Kara Peterman,9/8/2017,Hurricane,HH-090817-S0015-KP,CMMI-1266418,"86a6a9cf-cd3b-444a-a016-31da7287d892,7bdad8aa-a323-4de3-8c52-8c7376899c79,61a37814-37f4-44e4-bc65-46baa121a5c1,055193bb-37f7-4f02-932c-f680941d9851,3ad69dd7-08cf-4e93-85cb-2ee71aa9c4c3,e676b98d-7cf8-4103-ae1f-365680da3046,e0b98c9a-5091-47e5-bb37-e9e13d3837f3",",,,,,,",https://web.fulcrumapp.com/photos/view?photos=86a6a9cf-cd3b-444a-a016-31da7287d892%2C7bdad8aa-a323-4de3-8c52-8c7376899c79%2C61a37814-37f4-44e4-bc65-46baa121a5c1%2C055193bb-37f7-4f02-932c-f680941d9851%2C3ad69dd7-08cf-4e93-85cb-2ee71aa9c4c3%2Ce676b98d-7cf8-4103-ae1f-365680da3046%2Ce0b98c9a-5091-47e5-bb37-e9e13d3837f3,4=Total,,691,Copano Ridge Rd.,,Rockport,,TX,78382,,691 Copano Ridge Rd. Rockport TX 78382,Single Family,,2,19,yes,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Vinyl Siding,,no,,no,no,Wind,,75%,75%,75%,50%,50%,50%,50%,yes,no,yes,no,"Entire front collapsed, rear is okay. ",BW,2a,Updated construction and damage details
e1c5a15b-97e5-4a0b-85de-7992c6c19880,28.071077,-97.106843,Kara Peterman,9/8/2017,Hurricane,HH-090817-S0016-KP,CMMI-1266418,"7f3b93e7-5c42-4f45-9cb7-b5cd1efcc997,511c66e2-2965-45be-b1b5-93fd37339f33",",",https://web.fulcrumapp.com/photos/view?photos=7f3b93e7-5c42-4f45-9cb7-b5cd1efcc997%2C511c66e2-2965-45be-b1b5-93fd37339f33,2=Moderate,,699,Copano Ridge Rd.,,Rockport,,TX,78382,,699 Copano Ridge Rd. Rockport TX 78382,Single Family,,2,29,yes,Hip,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,no,,no,no,Wind,,50%,0%,0%,0%,0%,0%,0%,no,no,no,yes,Cannot see roof remainder is okay ,BW,2a,Updated construction and damage details
19e9c8aa-d942-4f3b-af10-f4cab2023fe5,28.071138,-97.107216,Kara Peterman,9/8/2017,Hurricane,HH-090817-S0017-KP,CMMI-1266418,"c9976e43-b58a-4c28-b146-c72fb139863d,f3b043d7-5261-4bc0-9b55-be69151106a0,306ab8d1-3732-4c2e-bdee-74b5fcc4f2b3,3fb3e2c1-1ea7-4a91-a23c-99c32d0d6a78,f9750ee9-6d5a-44d6-87bc-c13ae2e8f544,f9f167fd-92cc-459b-ba68-1eafd650532f,54137000-8604-4d05-91f5-f419b493d95a,a95ae0d7-ea7a-4d2c-b199-1b8fb7f16585,cc94b7d6-f633-4f5f-8586-ca97955ec228,f497f688-fc6b-4041-9cd5-f307994f8ea7",",,,,,,,,,",https://web.fulcrumapp.com/photos/view?photos=c9976e43-b58a-4c28-b146-c72fb139863d%2Cf3b043d7-5261-4bc0-9b55-be69151106a0%2C306ab8d1-3732-4c2e-bdee-74b5fcc4f2b3%2C3fb3e2c1-1ea7-4a91-a23c-99c32d0d6a78%2Cf9750ee9-6d5a-44d6-87bc-c13ae2e8f544%2Cf9f167fd-92cc-459b-ba68-1eafd650532f%2C54137000-8604-4d05-91f5-f419b493d95a%2Ca95ae0d7-ea7a-4d2c-b199-1b8fb7f16585%2Ccc94b7d6-f633-4f5f-8586-ca97955ec228%2Cf497f688-fc6b-4041-9cd5-f307994f8ea7,3=Severe,,696,Copano Ridge Rd.,,Rockport,,TX,78382,,696 Copano Ridge Rd. Rockport TX 78382,Single Family,,1,29,yes,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Brick Veneer,,no,,yes,no,Wind,,25%,25%,25%,0%,0%,0%,0%,yes,no,no,yes,"Roof above one corner of home collapsed; however, it was immediately sealed off. Rest of home is okay. ",BW,2a,Updated construction and damage details; TKC removed one image that looked like another house
310b6f6c-c941-4440-b4aa-a5174a383d0f,28.071383,-97.106699,Kara Peterman,9/8/2017,Hurricane,HH-090817-S0019-KP,CMMI-1266418,"72f5e86c-3926-4f15-b779-6dced0938ad8,d03b28a8-0a51-4228-a275-cc26833a45b9,4dcc57e2-045c-4620-90c0-f13972c7f154,11267c91-e1d5-424a-a814-b2278850ff62",",,,",https://web.fulcrumapp.com/photos/view?photos=72f5e86c-3926-4f15-b779-6dced0938ad8%2Cd03b28a8-0a51-4228-a275-cc26833a45b9%2C4dcc57e2-045c-4620-90c0-f13972c7f154%2C11267c91-e1d5-424a-a814-b2278850ff62,2=Moderate,,680,Copano Ridge Rd.,,Rockport,,TX,78382,,680 Copano Ridge Rd. Rockport TX 78382,Single Family,,2,38,no,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,no,,yes,no,Wind,,25%,0%,0%,25%,0%,0%,0%,n/a,no,no,yes,minor siding damage,BW,2a,Confirmed construction and damage information; TKC fixed assigned images
a4853baf-46c3-4168-9bd0-dcd53d03e08e,28.071297,-97.106818,Kara Peterman,9/8/2017,Hurricane,HH-090817-S0018-KP,CMMI-1266418,"d695d37d-c9a7-41c4-a3ab-8713d70caca2,fc9f92f0-badc-4cfc-b73d-fae5a59affa0,45d8e793-1658-432b-8794-fcc8fd1fc2e8,a8cdcfe3-b6e0-40c9-bfc9-691311a752bb,576f3132-a052-4f18-ab12-a621f6b827a3,e190b974-bbae-4c0e-8b60-32b93ec18bcc,a993b0b9-3082-47ce-b8fd-fcee444d793e,57dca61c-2409-4a40-bd8b-7aebb0ce7145",",,,,,,,",https://web.fulcrumapp.com/photos/view?photos=d695d37d-c9a7-41c4-a3ab-8713d70caca2%2Cfc9f92f0-badc-4cfc-b73d-fae5a59affa0%2C45d8e793-1658-432b-8794-fcc8fd1fc2e8%2Ca8cdcfe3-b6e0-40c9-bfc9-691311a752bb%2C576f3132-a052-4f18-ab12-a621f6b827a3%2Ce190b974-bbae-4c0e-8b60-32b93ec18bcc%2Ca993b0b9-3082-47ce-b8fd-fcee444d793e%2C57dca61c-2409-4a40-bd8b-7aebb0ce7145,1=Minor,,682,Copano Ridge Rd.,,Rockport,,TX,78382,,682 Copano Ridge Rd. Rockport TX 78382,Single Family,,1,28,yes,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,yes,12,yes,n/a,Wind,,25%,0%,0%,0%,0%,0%,0%,no,n/a,no,yes,Minor roof cover damage. ,BW,2a,Completed construction and damage assessment; TKC fixed photos attached
582ed2f9-0a9b-4da3-85c9-b48aee507b06,28.071479,-97.106556,Kara Peterman,9/8/2017,Hurricane,HH-090817-S0020-KP,CMMI-1266418,"83f2b218-3c50-494f-aa8c-2eeae88b124d,1830ba35-8897-4c74-8048-f6e0b674a130",",",https://web.fulcrumapp.com/photos/view?photos=83f2b218-3c50-494f-aa8c-2eeae88b124d%2C1830ba35-8897-4c74-8048-f6e0b674a130,1=Minor,,678,Copano Ridge Rd.,,Rockport,,TX,78382,,678 Copano Ridge Rd. Rockport TX 78382,Single Family,,1,7,yes,"Gable,Hip",,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,yes,12,no,no,Wind,,5%,0%,0%,0%,0%,0%,0%,yes,no,no,yes,n/a,BW,2a,Completed construction and damage assessment; TKC corrected images
185d638a-ca30-4f64-b6b9-d6e8dd3fadf9,28.071581,-97.106439,Kara Peterman,9/8/2017,Hurricane,HH-090817-S0021-KP,CMMI-1266418,"9a3ea0a2-77a4-40b0-8828-36d4b14040dc,5c3d41b2-0a28-4a6a-b494-6970593b2d7c,d893c77e-14ed-4114-8b4f-194adc518bde,670269f0-5487-44b1-8049-07efc7134bf7,e31493f0-dd2e-4d48-9376-5e773487b005,93f118b2-3f54-467e-a512-d58b943180f7,b2613d86-afbb-4388-8212-4b046a772ceb",",,,,,,",https://web.fulcrumapp.com/photos/view?photos=9a3ea0a2-77a4-40b0-8828-36d4b14040dc%2C5c3d41b2-0a28-4a6a-b494-6970593b2d7c%2Cd893c77e-14ed-4114-8b4f-194adc518bde%2C670269f0-5487-44b1-8049-07efc7134bf7%2Ce31493f0-dd2e-4d48-9376-5e773487b005%2C93f118b2-3f54-467e-a512-d58b943180f7%2Cb2613d86-afbb-4388-8212-4b046a772ceb,2=Moderate,,674,Copano Ridge Rd.,,Rockport,,TX,78382,,674 Copano Ridge Rd. Rockport TX 78382,Single Family,,1,46,yes,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Vinyl Siding,,yes,10,yes,n/a,"Wind,Surge",,25%,0%,0%,25%,0%,0%,0%,no,no,no,yes,extremely minor siding damage,BW,2a,Completed construction and damage assessment; TKC corrected photo errors
a28c3fe5-3ae7-42e0-9fa6-f44a9b246fe9,28.071507,-97.106035,Kara Peterman,9/8/2017,Hurricane,HH-090817-S0022-KP,CMMI-1266418,"905f85c4-9a68-48e5-8417-347864676e7b,a8f1e344-c498-4f91-bca1-bf77233076a0,99f8a0a2-4093-46da-abea-c0a6da489bf5",",,",https://web.fulcrumapp.com/photos/view?photos=905f85c4-9a68-48e5-8417-347864676e7b%2Ca8f1e344-c498-4f91-bca1-bf77233076a0%2C99f8a0a2-4093-46da-abea-c0a6da489bf5,2=Moderate,,677,Copano Ridge Rd.,,Rockport,,TX,78382,,677 Copano Ridge Rd. Rockport TX 78382,Single Family,,2,34,yes,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,no,,no,no,Wind,,50%,0%,0%,0%,0%,0%,0%,no,n/a,no,yes,n/a,BW,2a,Completed construction and damage assessment; TKC corrected images
70444c97-3cec-4901-80fa-5e8e7a0adaba,28.071393,-97.105832,Kara Peterman,9/8/2017,Hurricane,HH-090817-S0023-KP,CMMI-1266418,"932c5f49-811c-4eb8-9edf-288dd26cf429,17ca96c4-abf3-40a7-a4e6-5448838f6b83,1ca8120b-8950-42c1-8901-32fb08d4cef3,084108ea-4326-4920-8d98-f58051ca4382,69502c31-c7ca-4066-b5cf-156d68307ca5,4e1c0824-7bf8-4653-860b-ea6d92489a96,7e471a25-a43d-4278-88ba-53fe451969e0",",,,,,,",https://web.fulcrumapp.com/photos/view?photos=932c5f49-811c-4eb8-9edf-288dd26cf429%2C17ca96c4-abf3-40a7-a4e6-5448838f6b83%2C1ca8120b-8950-42c1-8901-32fb08d4cef3%2C084108ea-4326-4920-8d98-f58051ca4382%2C69502c31-c7ca-4066-b5cf-156d68307ca5%2C4e1c0824-7bf8-4653-860b-ea6d92489a96%2C7e471a25-a43d-4278-88ba-53fe451969e0,4=Total,,7,Oyster Ln.,,Rockport,,TX,78382,,7 Oyster Ln. Rockport TX 78382,Single Family,,2,47,yes,Complex,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,no,,no,no,Wind,,75%,50%,50%,75%,75%,75%,75%,yes,yes,yes,no,Property already in disrepair with additions. It was nearly demolished. ,BW,2a,Complete damage and construction assessment; TKC updated photos
d8a5f5c6-70e7-4953-a73d-1ef5326d0c08,28.071346,-97.10543,Kara Peterman,9/8/2017,Hurricane,HH-090817-S0024-KP,CMMI-1266418,"6c870469-48bf-4e82-8a8e-52d04a2257a6,9e72fd59-a159-4de5-a43d-693cb22050f7,1c84d54c-3f1b-49eb-a0c7-f1fa33c7a22b,2911612a-fe92-4dbd-ae9c-c7c9a90d7df1,b08363e8-bf52-4354-ab60-e6975ba221b3",",,,,",https://web.fulcrumapp.com/photos/view?photos=6c870469-48bf-4e82-8a8e-52d04a2257a6%2C9e72fd59-a159-4de5-a43d-693cb22050f7%2C1c84d54c-3f1b-49eb-a0c7-f1fa33c7a22b%2C2911612a-fe92-4dbd-ae9c-c7c9a90d7df1%2Cb08363e8-bf52-4354-ab60-e6975ba221b3,1=Minor,,6,Oyster Ln.,,Rockport,,TX,78382,,6 Oyster Ln. Rockport TX 78382,Single Family,,2,13,yes,Hip,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,no,,yes,no,Wind,,0%,0%,0%,0%,0%,0%,0%,n/a,no,no,yes,Boat storage missing roof and fence down. ,MM,2a,Updated address and GPS pin.  Completed damage assessment.  Updated year built and materials; TKC corrected images
32ac5f0c-bb8c-4f6b-a6fc-47580cd8ea1d,28.07119,-97.10529,Kara Peterman,9/8/2017,Hurricane,HH-090817-S0025-KP,CMMI-1266418,"e831920d-a386-4b20-9102-0ca1cc508254,d488e87c-1248-427e-9aa5-adc978c8f572",",",https://web.fulcrumapp.com/photos/view?photos=e831920d-a386-4b20-9102-0ca1cc508254%2Cd488e87c-1248-427e-9aa5-adc978c8f572,1=Minor,,5,Oyster Ln.,,Rockport,,TX,78382,,5 Oyster Ln. Rockport TX 78382,Single Family,,2,14,yes,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,no,,yes,n/a,Wind,,25%,0%,0%,0%,0%,0%,0%,no,n/a,no,yes,minor damage to garage light and shingles,MM,2b,"Pictures don't correlate with address.  Updated GPS pin, damage assessment, year built, and materials; TKC Corrected photos"
464b1753-2d33-4a20-a10d-69b6ff9ced28,28.172417,-97.016923,Kara Peterman,9/9/2017,Hurricane,HH-090917-S0004-KP,CMMI-1266418,"a00c46a6-724c-481b-9c43-c76e8bed5488,bc1edd15-2d0f-407d-85b0-ab6b240eb9b7,9c874d2a-187e-4c64-8f1c-044647729c73,52626074-fe9b-4552-8976-d662d6c1a3c7,ff7e010c-e418-4188-b2e4-8ab7a2489d36,3634d5c6-0955-45be-a2da-8e594fd90d80,5db47943-3c5b-4978-b83b-9c9b7596d957,5268c99d-4f9b-49ad-95d1-ad41d4248ff5,c77b7f95-3a40-41cc-92b4-49f691cc763a,12aeea07-d7ca-4e1a-88d1-9c624e3b0d18,94d8669d-003b-4f9e-8836-10f18b8c701b,2d5641b0-1df8-4a5a-9884-ee0e444a816f,9f0ecfbc-67ce-4ebe-9200-e98f2744bdf8",",,,,,,,,,,,,",https://web.fulcrumapp.com/photos/view?photos=a00c46a6-724c-481b-9c43-c76e8bed5488%2Cbc1edd15-2d0f-407d-85b0-ab6b240eb9b7%2C9c874d2a-187e-4c64-8f1c-044647729c73%2C52626074-fe9b-4552-8976-d662d6c1a3c7%2Cff7e010c-e418-4188-b2e4-8ab7a2489d36%2C3634d5c6-0955-45be-a2da-8e594fd90d80%2C5db47943-3c5b-4978-b83b-9c9b7596d957%2C5268c99d-4f9b-49ad-95d1-ad41d4248ff5%2Cc77b7f95-3a40-41cc-92b4-49f691cc763a%2C12aeea07-d7ca-4e1a-88d1-9c624e3b0d18%2C94d8669d-003b-4f9e-8836-10f18b8c701b%2C2d5641b0-1df8-4a5a-9884-ee0e444a816f%2C9f0ecfbc-67ce-4ebe-9200-e98f2744bdf8,3=Severe,,7,Belaire Dr.,,Rockport,,TX,78382,,7 Belaire Dr. Rockport TX 78382,Single Family,,1,41,no,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,yes,8,no,yes,Wind,,50%,50%,25%,25%,25%,25%,25%,yes,no,yes,no,new upper story,MM,2a,"Updated address and GPS pin, completed damage assessment, updated materials and year built."
e7af7b6d-7a80-4993-a365-ba09241e08e0,28.071696,-97.106291,Kara Peterman,9/8/2017,Hurricane,HH-090817-S0026-KP,CMMI-1266418,"3af65503-ac90-474f-b3bc-f54ae5f93823,5852585f-45cc-4743-bf3f-83ff498ec2ed,908cf6a6-4c88-41c4-bf9f-d3137c2cdc78,9aefe78d-cbd5-4aa5-bc0e-63b18c51b77d,910ac543-ae90-4706-96e1-d5534bae9871,ca4bbb21-93bb-4e56-a773-e5993b2e3c7d,d08016a2-1adb-490d-b3f5-58b065a8619a,3ea67c23-e9f5-403b-8024-9f60a7cffb1b",",,,,,,,",https://web.fulcrumapp.com/photos/view?photos=3af65503-ac90-474f-b3bc-f54ae5f93823%2C5852585f-45cc-4743-bf3f-83ff498ec2ed%2C908cf6a6-4c88-41c4-bf9f-d3137c2cdc78%2C9aefe78d-cbd5-4aa5-bc0e-63b18c51b77d%2C910ac543-ae90-4706-96e1-d5534bae9871%2Cca4bbb21-93bb-4e56-a773-e5993b2e3c7d%2Cd08016a2-1adb-490d-b3f5-58b065a8619a%2C3ea67c23-e9f5-403b-8024-9f60a7cffb1b,0=No Damage,,672,Copano Ridge Rd.,,Rockport,,TX,78382,,672 Copano Ridge Rd. Rockport TX 78382,Single Family,,2,37,no,Gable,,Panels,,Metal,,Wood,,Wood Frame,,Wood Siding,,no,,yes,no,,,0%,0%,0%,0%,0%,0%,0%,n/a,no,no,yes,minor damage to porch light fixtures,BW,2a,Completed construction and damage assessment; TKC fixed images
1d09c6b1-164d-4a6e-b368-71cbed1e941f,28.071945,-97.106274,Kara Peterman,9/8/2017,Hurricane,HH-090817-S0027-KP,CMMI-1266418,"209c36ff-8bc2-4400-ab41-d28a841538cb,3f43e081-3e49-40dc-a0ef-844cd8930a26,a7315888-a7f8-43ff-8c88-5fc0d4f7929f,5a4852e2-a353-4416-82e2-bc55a3878857,7e2017da-bb06-4457-a7b5-c246cd01714f,bae0f417-f539-4d4c-8109-921097df8637,9a9ce8b5-dd9d-4190-bf65-9c7357a999ce",",,,,,,",https://web.fulcrumapp.com/photos/view?photos=209c36ff-8bc2-4400-ab41-d28a841538cb%2C3f43e081-3e49-40dc-a0ef-844cd8930a26%2Ca7315888-a7f8-43ff-8c88-5fc0d4f7929f%2C5a4852e2-a353-4416-82e2-bc55a3878857%2C7e2017da-bb06-4457-a7b5-c246cd01714f%2Cbae0f417-f539-4d4c-8109-921097df8637%2C9a9ce8b5-dd9d-4190-bf65-9c7357a999ce,1=Minor,,670,Copano Ridge Rd.,,Rockport,,TX,78382,,670 Copano Ridge Rd. Rockport TX 78382,Single Family,,1,43,yes,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,yes,8,yes,no,Wind,,25%,0%,0%,0%,0%,0%,0%,no,n/a,no,yes,porch damage,MM,2a,"Updated address and GPS pin, completed damage assessment, updated materials and year built; TKC fixed images"
d66ac971-ce56-42f2-a607-2280a3f70e41,28.173015,-97.01622,Kara Peterman,9/9/2017,Hurricane,HH-090917-S0001-KP,CMMI-1266418,"79a82ec3-8769-4cf5-a9b6-b7a387c91509,b5be7bf0-98ea-4d9a-aac0-e3d91b44d1fc,b182e36e-a2d7-4178-a756-8833df91a531,2737a5fb-a173-41f6-96f5-af9602737e69,300d7fd5-4775-4e82-a3db-4c135bbe2760,73a4014a-26c7-469d-9cb3-a550ad37e945,dcad500b-7401-4fa5-91a9-110192c2583e",",,,,,,",https://web.fulcrumapp.com/photos/view?photos=79a82ec3-8769-4cf5-a9b6-b7a387c91509%2Cb5be7bf0-98ea-4d9a-aac0-e3d91b44d1fc%2Cb182e36e-a2d7-4178-a756-8833df91a531%2C2737a5fb-a173-41f6-96f5-af9602737e69%2C300d7fd5-4775-4e82-a3db-4c135bbe2760%2C73a4014a-26c7-469d-9cb3-a550ad37e945%2Cdcad500b-7401-4fa5-91a9-110192c2583e,2=Moderate,,133,Northview Dr.,,Rockport,,TX,78382,,133 Northview Dr. Rockport TX 78382,Single Family,,1,15,no,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,yes,8,no,no,Wind,,25%,0%,0%,25%,0%,25%,25%,n/a,no,yes,yes,"Siding, stair, and entry level damage. Stair unusable. ",MM,2a,"Updated address and GPS pin, completed damage assessment, updated materials and year built."
a1f907f5-9075-4a19-a98c-e4ecf6827300,28.172855,-97.016327,Kara Peterman,9/9/2017,Hurricane,HH-090917-S0002-KP,CMMI-1266418,"43f93b9a-642f-44d7-b9fe-a5968240dc21,93fa7918-8e51-4b98-a97b-6695816b96c5,f4f351d3-c9c5-4260-a98f-6291328ccb18,5d5d4bc2-7e54-4b6c-bb6b-0ecff256fd2c,6fff5082-d8aa-4d32-99e6-862fda6269c5,75e552d1-129e-481e-b30e-517488fa2704",",,,,,",https://web.fulcrumapp.com/photos/view?photos=43f93b9a-642f-44d7-b9fe-a5968240dc21%2C93fa7918-8e51-4b98-a97b-6695816b96c5%2Cf4f351d3-c9c5-4260-a98f-6291328ccb18%2C5d5d4bc2-7e54-4b6c-bb6b-0ecff256fd2c%2C6fff5082-d8aa-4d32-99e6-862fda6269c5%2C75e552d1-129e-481e-b30e-517488fa2704,4=Total,,132,Belaire Dr.,,Rockport,,TX,78382,,132 Belaire Dr. Rockport TX 78382,Single Family,,1,41,no,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,yes,8,no,n/a,Wind,,100%,100%,100%,100%,75%,75%,100%,yes,yes,yes,no,severe damage,MM,2a,"Updated address and GPS pin, completed damage assessment, updated materials and year built."
daf31d2e-20cc-4ca9-aa53-171bcaadf083,28.172552,-97.016987,Kara Peterman,9/9/2017,Hurricane,HH-090917-S0003-KP,CMMI-1266418,"de2812ca-5b46-4e3d-b79e-2333b06a8913,dfa42e7e-cb10-41e7-af82-cf32a2cef9f5,ad25834e-28b0-4536-8a25-393f0863f879,23817089-8dec-4ac3-8d81-11f417798f56,049bc7ed-e46f-4c12-8756-e107349a9b1c,9cc760e0-fd83-4590-a7b0-18a49ddbbff1,a4ce76a9-ae51-4060-ab93-743542024ac9,442ac8ae-de15-44c6-a95b-363227032ad5",",,,,,,,",https://web.fulcrumapp.com/photos/view?photos=de2812ca-5b46-4e3d-b79e-2333b06a8913%2Cdfa42e7e-cb10-41e7-af82-cf32a2cef9f5%2Cad25834e-28b0-4536-8a25-393f0863f879%2C23817089-8dec-4ac3-8d81-11f417798f56%2C049bc7ed-e46f-4c12-8756-e107349a9b1c%2C9cc760e0-fd83-4590-a7b0-18a49ddbbff1%2Ca4ce76a9-ae51-4060-ab93-743542024ac9%2C442ac8ae-de15-44c6-a95b-363227032ad5,4=Total,,5,Belaire Dr.,,Rockport,,TX,78382,,5 Belaire Dr. Rockport TX 78382,Single Family,,1,41,no,Hip,,Shingles,,Asphalt,,Wood,,Wood Frame,,Vinyl Siding,,yes,8,no,n/a,"Wind,Surge",,100%,100%,100%,75%,75%,75%,75%,n/a,n/a,yes,no,Concrete slab failure in rear & flooded. ,MM,2a,"Updated address and GPS pin, completed damage assessment, updated materials and year built."
