fulcrum_id,status,project,latitude,longitude,name_of_investigator,date,general_notes,assessment_type,sampling_method,overall_photos_front_left_right_back,overall_photos_front_left_right_back_caption,overall_photos_front_left_right_back_url,detailed_photos,detailed_photos_caption,detailed_photos_url,audio,audio_caption,audio_url,overall_damage_notes,hazards_present,wind_damage_rating,surge_damage_rating,rainwater_ingress_damage_rating,damage_indicator,degree_of_damage,attribute_notes,address_sub_thoroughfare,address_thoroughfare,address_suite,address_locality,address_sub_admin_area,address_admin_area,address_postal_code,address_country,address_full,occupancy,number_of_stories,understory_pct_of_building_footprint,first_floor_elevation_feet,year_built,roof_shape,roof_slope,front_elevation_orientation,structural_notes,building_type,foundation_type,wall_anchorage_type,wall_substrate,wall_cladding,soffit_type,fenestration_protection,fenestration_protection_type,large_door_present,large_door_opening_location,large_door_opening_type_,roof_system,r2wall_attachment,r2w_attachment_type,roof_substrate_type,roof_cover,secondary_water_barrier,overhang_length,parapet_height_inches,wind_damage_details,roof_structure_damage_,roof_substrate_damage,roof_cover_damage_,wall_structure_damage_,wall_substrate_damage_,building_envelope_damage_,_damaged_windows,_damaged_doors,location_of_damaged_fenestration,large_door_failure,soffit_damage,fascia_damage_,stories_with_damage,water_induced_damage_notes,percent_of_building_footprint_eroded,_damage_to_understory,maximum_scour_depth_inches,_piles_missing_or_collapsed,_piles_leaning_or_broken,cause_of_foundation_damage,reroof_year,retrofit_type_1,retrofit_1_year,retrofit_type_2,retrofit_2_year,data_librarians,qc_progress_code,qc_notes
02a7eead-9bb8-4912-b3f9-a77cba62822e,1,Hurricane Laura (2020),30.20080324,-93.36989089,Dylan Fox,2020-10-22,,Remote,"Unbiased,Within a cluster","f4ac03d5-eae3-4d9a-8fb5-d73ceb29664f,a2c88078-fd50-4dd0-97e0-e74702684c37,3f9c8c8a-7a70-44e8-b515-0fef2c4d2e43,994133dd-8bab-4ab8-919e-7f59a68000d7",",,,",https://web.fulcrumapp.com/photos/view?photos=f4ac03d5-eae3-4d9a-8fb5-d73ceb29664f%2Ca2c88078-fd50-4dd0-97e0-e74702684c37%2C3f9c8c8a-7a70-44e8-b515-0fef2c4d2e43%2C994133dd-8bab-4ab8-919e-7f59a68000d7,,,,,,,,Wind,1,,-1,,,,210,Aston Ln,,Sulphur,Calcasieu,LA,70665,USA,210 Aston Ln Sulphur Calcasieu LA 70665 USA,"Residential,Single family",1,,0,2017,Gable/Hip Combo,42,270,,W1,Slab-on-grade,Unknown,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)",Vinyl,"Left,Back",Plywood/OSB Panel,yes,Front,Double garage door (unknown),"""Wood, rafter""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,5,,,0,0,10,0,0,0,0,0,,None,0,0,1,,,,,,,,,,,,,DF,3,
7c715a0e-d611-48dd-ab5a-b092d06f9894,2,Hurricane Laura (2020),30.134063,-93.23677179,Kaitlyn Morris,2020-10-31,,Remote,"Unbiased,Within a cluster","ef76dcdf-6c9d-46ab-943b-e1deb0e378a2,e368efd8-f6a3-4e32-9520-2b4a2e89ba74,a689615f-54af-40d7-bbc4-da16c4695664",",,",https://web.fulcrumapp.com/photos/view?photos=ef76dcdf-6c9d-46ab-943b-e1deb0e378a2%2Ce368efd8-f6a3-4e32-9520-2b4a2e89ba74%2Ca689615f-54af-40d7-bbc4-da16c4695664,"303f5a4a-5377-4cb4-a6f1-d3cabae4205b,1f02fbef-6652-447e-8862-81f8aafd0e04","FEMA imagery,Waldo imagery",https://web.fulcrumapp.com/photos/view?photos=303f5a4a-5377-4cb4-a6f1-d3cabae4205b%2C1f02fbef-6652-447e-8862-81f8aafd0e04,,,,,Wind,2,,-1,,,"The imagery for the house does not go before 1998. So it is assumed the house was built in 1996, but it is not sure",7111,Shadow Ln,,Lake Charles,Calcasieu,LA,70605,USA,7111 Shadow Ln Lake Charles Calcasieu LA 70605 USA,"Residential,Single family",1.5,,0,1996,Gable/Hip Combo,38,270,,W1,Slab-on-grade,Unknown,Unknown,"Brick,Stucco",Vinyl,None,None,yes,Right,"Single garage door (unknown),Double garage door (unknown)","""Wood, rafter""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,9,,"The double garage door is not damaged, but the single one on the right side is damaged. ",0,0,11,0,0,0,0,0,,Right,10,75,1,,,,,,,,,,,,,MKM,3,Could not find the year built.
30b17baf-64e8-4896-b82b-219f45898458,1,Hurricane Laura (2020),30.13390707,-93.23750719,Olivia Childress,2020-11-01,,Remote,"Unbiased,Within a cluster","67498dca-3b4f-4390-8e73-2c64b985f1ec,0f4f5d61-a2f7-46c1-8583-1f9bfe40b67f,837539d6-019d-4edf-b3b4-393dc29783a6",",,",https://web.fulcrumapp.com/photos/view?photos=67498dca-3b4f-4390-8e73-2c64b985f1ec%2C0f4f5d61-a2f7-46c1-8583-1f9bfe40b67f%2C837539d6-019d-4edf-b3b4-393dc29783a6,"8a811760-b51e-4362-8105-d8aff8d3d0d9,4c19822d-c5f8-4ac9-b808-40a161feedf4",",",https://web.fulcrumapp.com/photos/view?photos=8a811760-b51e-4362-8105-d8aff8d3d0d9%2C4c19822d-c5f8-4ac9-b808-40a161feedf4,,,,,Wind,1,,-1,,,"No clear verification of garage area, cover for sure, no verification of garage door.
Google Earth only shows 1998 - present. The house was not there in 1998 but was there in 2003, so it is estimated the house was built in 2000. ",7112,Shadow Ln,,Lake Charles,Calcasieu,LA,70605,USA,7112 Shadow Ln Lake Charles Calcasieu LA 70605 USA,"Residential,Single family",1.5,,0,2000,Gable,41,90,,W1,Slab-on-grade,Unknown,Unknown,"Brick,Vinyl Siding (unknown)",Vinyl,"Front,Left",Plywood/OSB Panel,no,,,"""Wood, unknown""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),None,8,,Left side wall cladding damage and roof cover damage.,0,0,4,0,0,12,0,0,,,0,10,1,,,,,,,,,,,,,"OTC,HZR",3,
5cc10982-27a2-4c12-97d1-e1c4426771ec,1,Hurricane Laura (2020),30.13346667,-93.23750719,Olivia Childress,2020-11-01,,Remote,"Unbiased,Within a cluster","b900d99d-fadd-4709-9300-f3c3691f28f2,53124c30-1ea5-49ad-b73e-b5592332b5af,c77877e6-0b5c-4424-8972-fc0b0c9a50d3",",,",https://web.fulcrumapp.com/photos/view?photos=b900d99d-fadd-4709-9300-f3c3691f28f2%2C53124c30-1ea5-49ad-b73e-b5592332b5af%2Cc77877e6-0b5c-4424-8972-fc0b0c9a50d3,"9b136c2e-2bcd-40c6-9f73-870e0d3a7487,db90129a-6a62-4438-b9e0-0c879aafa151",",",https://web.fulcrumapp.com/photos/view?photos=9b136c2e-2bcd-40c6-9f73-870e0d3a7487%2Cdb90129a-6a62-4438-b9e0-0c879aafa151,,,,,Wind,1,,-1,,,year built before 1998,7116,Shadow Ln,,Lake Charles,Calcasieu,LA,70605,USA,7116 Shadow Ln Lake Charles Calcasieu LA 70605 USA,"Residential,Single family",1,,0,1996,Gable/Hip Combo,35,90,,W1,Slab-on-grade,Unknown,Unknown,Brick,Vinyl,None,,no,,,"""Wood, unknown""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),None,8,,,0,0,0,0,0,0,0,0,,,0,20,1,,,,,,,,,,,,,OTC,3,
6e06f6cf-2764-4e18-8fd3-5b8aea1a9aca,2,Hurricane Laura (2020),30.13319696,-93.2375093,Olivia Childress,2020-11-01,,Remote,"Unbiased,Within a cluster","f66e0025-50f7-4288-91eb-9c7ac739fb6f,da4aae0b-879e-4820-9758-4539d207e673,f37cded2-f10e-45d4-9844-54284e5bd5bf",",,",https://web.fulcrumapp.com/photos/view?photos=f66e0025-50f7-4288-91eb-9c7ac739fb6f%2Cda4aae0b-879e-4820-9758-4539d207e673%2Cf37cded2-f10e-45d4-9844-54284e5bd5bf,"bbd05966-9a90-4243-baa0-4414529efe85,b8da1e12-be90-47a3-bd19-92405f461c09",",",https://web.fulcrumapp.com/photos/view?photos=bbd05966-9a90-4243-baa0-4414529efe85%2Cb8da1e12-be90-47a3-bd19-92405f461c09,,,,,Wind,2,,-1,,,year built before 1998,7120,Shadow Ln,,Lake Charles,Calcasieu,LA,70605,USA,7120 Shadow Ln Lake Charles Calcasieu LA 70605 USA,"Residential,Single family",1,,0,1996,Gable,40,90,,W1,Slab-on-grade,Unknown,Unknown,"Brick,Stucco,Vinyl Siding (unknown)",Vinyl,Front,Plywood/OSB Panel,yes,Right,Double garage door (unknown),"""Wood, unknown""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),None,8,,,0,0,5,0,0,18,0,0,,None,0,10,1,,,,,,,,,,,,,"OTC,DBF",3,
57bc4595-c0ed-4173-bfa8-945cb4215557,2,Hurricane Laura (2020),30.13419575,-93.23751773,Dylan Fox,2020-10-31,,Remote,"Unbiased,Within a cluster","d492edfa-c604-445f-baeb-0852e2e4fc63,c9fe83dc-4606-47da-8bb6-67d8e8803e67,b7a7d680-80a7-4c14-99a5-a9d6eb00582a,31e80df3-dbcc-4af5-a28e-44efd656c8b8",",,,",https://web.fulcrumapp.com/photos/view?photos=d492edfa-c604-445f-baeb-0852e2e4fc63%2Cc9fe83dc-4606-47da-8bb6-67d8e8803e67%2Cb7a7d680-80a7-4c14-99a5-a9d6eb00582a%2C31e80df3-dbcc-4af5-a28e-44efd656c8b8,,,,,,,,Wind,2,,-1,,,"Google Earth is available from 1998-present. The house is shown for 1998, so it is estimated house was built in 1996.  ",7108,Shadow Ln,,Lake Charles,Calcasieu,LA,70605,USA,7108 Shadow Ln Lake Charles Calcasieu LA 70605 USA,"Residential,Single family",1,,0,1996,Gable,45,90,,W1,Slab-on-grade,Unknown,Unknown,"Brick,Stucco",Vinyl,None,None,yes,Right,Double garage door (unknown),"""Wood, rafter""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),,12,,front pillar on right side seems to be broken,0,0,20,0,0,5,20,0,Front,None,15,30,1,,,,,,,,,,,,,"DF, OTC",3,
91343e20-9016-4b1a-9e66-fc0c9692d9f7,1,Hurricane Laura (2020),30.13413675,-93.23891478,Christian Brown,2020-10-29,,Remote,"Unbiased,Within a cluster","52be6e68-2fff-4048-b271-db2a32d1c831,426fb9ad-5fa5-416e-9a68-558c5477f778,ca7cdbd1-d1d4-4010-b372-22ee7be2046d",",,",https://web.fulcrumapp.com/photos/view?photos=52be6e68-2fff-4048-b271-db2a32d1c831%2C426fb9ad-5fa5-416e-9a68-558c5477f778%2Cca7cdbd1-d1d4-4010-b372-22ee7be2046d,c74fe867-d388-42e0-b33d-e78c59bba501,,https://web.fulcrumapp.com/photos/view?photos=c74fe867-d388-42e0-b33d-e78c59bba501,,,,,Wind,1,,-1,,,,7118,Windmill Ln,,Lake Charles,Calcasieu,LA,70605,USA,7118 Windmill Ln Lake Charles Calcasieu LA 70605 USA,"Residential,Single family",1,,0,2000,Gable/Hip Combo,35,90,,W1,Slab-on-grade,Unknown,"""Wood, sheathing (continuous)""","Brick,Stucco",Unknown,"Front,Left,Back,Right",Plywood/OSB Panel,yes,Left,Double garage door (unknown),"""Wood, rafter""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,9,,,0,0,0,0,0,0,0,0,,None,,15,1,,,,,,,,,,,,,CVB,3,
16a30fc8-854f-48ca-b288-15cb749a49b5,1,Hurricane Laura (2020),30.13374271,-93.23891478,Kevin Ambrose,2020-11-02,,Remote,"Unbiased,Within a cluster","a67aa3c1-da5a-4ff0-901a-103fd035f528,c1308823-f172-462e-aa44-e6ff161a7870,b5a536dc-8f9c-48f9-b43c-6020b9bc8720",",,",https://web.fulcrumapp.com/photos/view?photos=a67aa3c1-da5a-4ff0-901a-103fd035f528%2Cc1308823-f172-462e-aa44-e6ff161a7870%2Cb5a536dc-8f9c-48f9-b43c-6020b9bc8720,,,,,,,,"Tree-fall,Wind",1,,-1,,,,7202 ,Windmill Ln,,Lake Charles,Calcasieu,LA,70605,USA,7202  Windmill Ln Lake Charles Calcasieu LA 70605 USA,"Residential,Single family",1,,0,2000,Gable/Hip Combo,27,90,,W1,Slab-on-grade,Unknown,Unknown,Brick,Vinyl,None,None,yes,Right,Double garage door (unknown),"""Wood, unknown""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,8,,,0,0,3,0,0,0,0,0,,None,10,15,1,,,,,,,,,,,,,"KMA,LMR",3,Fascia/soffit damage at front of home. No view of back available.
d08910dd-79a1-40cb-b730-9a4be324ca61,1,Hurricane Laura (2020),30.13394711,-93.23826366,Christian Brown,2020-10-28,,Remote,"Unbiased,Within a cluster","0fe13930-b7e5-4bcc-a259-4d6b47ff5776,a7b4588c-1cec-4f3e-b164-22e0c48ad453,cb21e923-3e36-4802-bb64-cf4359d88e2e",",,",https://web.fulcrumapp.com/photos/view?photos=0fe13930-b7e5-4bcc-a259-4d6b47ff5776%2Ca7b4588c-1cec-4f3e-b164-22e0c48ad453%2Ccb21e923-3e36-4802-bb64-cf4359d88e2e,"8d4ec38a-a0cb-4cc9-a356-29c8fed55c0d,618accc2-7a09-4732-9466-ce45b586fb76",",",https://web.fulcrumapp.com/photos/view?photos=8d4ec38a-a0cb-4cc9-a356-29c8fed55c0d%2C618accc2-7a09-4732-9466-ce45b586fb76,,,,,Wind,1,,-1,,,,7201,Windmill Ln,,Lake Charles,Calcasieu,LA,70605,USA,7201 Windmill Ln Lake Charles Calcasieu LA 70605 USA,"Residential,Single family",1,,0,1998,Hip,25,270,,W1,Slab-on-grade,Unknown,Unknown,Brick,Unknown,None,,yes,Right,"Single garage door (unknown),Double garage door (unknown)","""Wood, unknown""",Unknown,,Unknown,Asphalt shingles (laminated),,8,,Partial Collapse of roof for back porch,0,0,5,0,0,0,0,0,,None,,0,1,,,,,,,,,,,,,"CVB, OTC",3,"Imagery of the back is unavailable, and the year built is estimated"
e3fd0e38-e828-4036-be66-aaf9f7813f6e,2,Hurricane Laura (2020),30.13337817,-93.23889581,Christian Brown,2020-10-28,,Remote,"Unbiased,Within a cluster","2a7a3e21-997a-4810-91dd-7dee8c5edfb9,7550c9df-b5cc-4397-b7ca-acbe6fed3ff5,81798b62-f67f-449c-abef-f3cb86b1f65a",",,",https://web.fulcrumapp.com/photos/view?photos=2a7a3e21-997a-4810-91dd-7dee8c5edfb9%2C7550c9df-b5cc-4397-b7ca-acbe6fed3ff5%2C81798b62-f67f-449c-abef-f3cb86b1f65a,"0447531a-5694-4b28-8dd2-00a44436d6b1,bcd49b30-e419-4868-88f0-607ee8b06dbe",",",https://web.fulcrumapp.com/photos/view?photos=0447531a-5694-4b28-8dd2-00a44436d6b1%2Cbcd49b30-e419-4868-88f0-607ee8b06dbe,,,,,Wind,2,,-1,,,,7206,Windmill Ln,,Lake Charles,Calcasieu,LA,70605,USA,7206 Windmill Ln Lake Charles Calcasieu LA 70605 USA,"Residential,Single family",1,,0,2000,Gable/Hip Combo,28,90,,W1,Slab-on-grade,Unknown,Unknown,"Brick,Fiber-Cement Board",Unknown,None,None,yes,Right,Double garage door (unknown),"""Wood, unknown""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,9,,,0,0,40,0,0,0,0,0,,None,,40,1,,,,,,,,,,,,,CVB,3,Imagery of the  back side of the house
7f19701f-703d-46a0-ae09-b6f38b008574,4,Hurricane Laura (2020),30.13369636,-93.23686661,Kaitlyn Morris,2020-10-31,,Remote,"Unbiased,Within a cluster","94a05350-0b37-443f-a9cb-a2860138794c,9fd1e85d-5d5c-4bac-bec7-f05afc07ac8a,f6d410f8-ecd1-412c-ae32-60c9fa745a04",",,",https://web.fulcrumapp.com/photos/view?photos=94a05350-0b37-443f-a9cb-a2860138794c%2C9fd1e85d-5d5c-4bac-bec7-f05afc07ac8a%2Cf6d410f8-ecd1-412c-ae32-60c9fa745a04,"f61fe2dc-9946-44b9-a798-c156e404099b,5c4631da-c6d8-4acd-918a-a75cf6b35d7d,a6c3e61c-31a7-496b-9ebe-b989171991ff",",,before damage picture",https://web.fulcrumapp.com/photos/view?photos=f61fe2dc-9946-44b9-a798-c156e404099b%2C5c4631da-c6d8-4acd-918a-a75cf6b35d7d%2Ca6c3e61c-31a7-496b-9ebe-b989171991ff,,,,"The imagery for the house does not go before 1998. So it is assumed the house was built in 1996, but it is not sure",Wind,4,,-1,,,,7117,Shadow Ln,,Lake Charles,Calcasieu,LA,70665,USA,7117 Shadow Ln Lake Charles Calcasieu LA 70665 USA,"Residential,Single family",1,,0,1996,Hip,35,270,,W1,Slab-on-grade,Unknown,Unknown,"Brick,Plywood Siding",Vinyl,None,None,yes,Left,Double garage door (unknown),"""Wood, rafter""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,8,,The majority of the roof is destroyed. The destroyed roof is on the front side of the house. ,85,85,93,0,0,0,0,0,,Left,,60,1,,,,,,,,,,,,,MKM,3e,"The year built can not be found.
There is no imagery for the back of the house. 
Hard to tell about the soffit and fascia because of the roof damage. "
8a708b28-c222-4997-b148-3ceb30165d74,2,Hurricane Laura (2020),30.13332339,-93.23678865,Kaitlyn Morris,2020-10-31,,Remote,"Unbiased,Within a cluster","40ac43d9-95a9-43aa-9512-5138c053ac25,f490ccf3-0956-4ca8-ba58-c1e1081471c4,d156198c-3312-4e92-b253-715110ad956e",",,",https://web.fulcrumapp.com/photos/view?photos=40ac43d9-95a9-43aa-9512-5138c053ac25%2Cf490ccf3-0956-4ca8-ba58-c1e1081471c4%2Cd156198c-3312-4e92-b253-715110ad956e,"8abfa636-6889-4b37-8d70-f76309e96efc,7fa778d4-f918-48cb-ab1b-ad45fbb7e203","FEMA imagery,Waldo imagery",https://web.fulcrumapp.com/photos/view?photos=8abfa636-6889-4b37-8d70-f76309e96efc%2C7fa778d4-f918-48cb-ab1b-ad45fbb7e203,,,,,Wind,2,,-1,,,"The imagery for the house does not go before 1998. So it is assumed the house was built in 1996, but it is not sure",7121,Shadow Ln,,Lake Charles,Calcasieu,LA,70605,USA,7121 Shadow Ln Lake Charles Calcasieu LA 70605 USA,"Residential,Single family",2,,0,1996,Gable/Hip Combo,39,270,The living portion of the house is 2-stories and then the garage portion of the house is 1-story. ,W1,Slab-on-grade,Unknown,Unknown,Brick,Vinyl,None,None,yes,Right,Double garage door (unknown),"""Wood, rafter""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,8,,Assumed garage is open and not damaged.,0,0,0,0,0,0,0,0,,None,10,60,1,,,,,,,,,,,,,"MKM, LMR,HZR",3,The year built could not be found. Assumption that garage is open and not damaged.
fb87cdda-ae01-4b99-942b-d24aab737139,2,Hurricane Laura (2020),30.13304735,-93.23682236,Christian Brown,2020-10-27,,Remote,"Unbiased,Within a cluster","5f381a87-6bfd-4746-8ae6-b9e3f1099156,6cf9f7d7-fc56-4d1a-baa6-ea964d452640",",",https://web.fulcrumapp.com/photos/view?photos=5f381a87-6bfd-4746-8ae6-b9e3f1099156%2C6cf9f7d7-fc56-4d1a-baa6-ea964d452640,34d6c217-c805-46ed-a345-5d2a62183c1f,,https://web.fulcrumapp.com/photos/view?photos=34d6c217-c805-46ed-a345-5d2a62183c1f,,,,,Wind,2,,-1,,,,7125,Shadow Ln,,Lake Charles,Calcasieu,LA,70605,USA,7125 Shadow Ln Lake Charles Calcasieu LA 70605 USA,"Residential,Single family",1,,0,2000,Gable,28,180,,W1,Slab-on-grade,Unknown,Unknown,Brick,Unknown,None,None,n/a,,,"""Wood, unknown""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,8,,Wall and opening damages cannot be seen from street imagery,0,5,10,,,,,,,,,,1,,,,,,,,,,,,,CVB,3e,Imagery of the front and right sides are unavailable
78aef12b-4960-4923-813c-68a19f824e8f,4,Hurricane Laura (2020),30.1325627,-93.23715529,Christian Brown,2020-11-01,,Remote,"Unbiased,Within a cluster",1b350004-bacb-46f3-8f69-127b5b948e87,,https://web.fulcrumapp.com/photos/view?photos=1b350004-bacb-46f3-8f69-127b5b948e87,94ba284a-5aff-4368-94e9-01f45ce63ba6,,https://web.fulcrumapp.com/photos/view?photos=94ba284a-5aff-4368-94e9-01f45ce63ba6,,,,,Wind,4,,-1,,,,7128,Shadow Ln,Ln,Lake Charles,Calcasieu,LA,70605,USA,7128 Shadow Ln Ln Lake Charles Calcasieu LA 70605 USA,"Residential,Single family",1,,0,2000,Gable,30,0,,W1,Slab-on-grade,Unknown,"""Wood, sheathing (continuous)""","Brick,Stucco",Unknown,Front,Plywood/OSB Panel,yes,"Left,Right",Double garage door (unknown),,Unknown,,,,,,,"The sides and back cannot be seen, garage damage cannot be confirmed",5,25,40,,,,0,0,,,,30,1,,,,,,,,,,,,,CVB,3e,Imagery of the damage is not precise. Photos of the back and sides are unavailable.
3d4204cb-9296-4ce3-b2f0-655f2116a1b7,2,Hurricane Laura (2020),30.13253531,-93.23828473,Olivia Childress,2020-10-31,,Remote,"Unbiased,Within a cluster","9b67655a-c4b5-40c1-a859-fe127e20d7ee,e7115b28-380e-4785-97c7-30d4a9e2d5cc",",",https://web.fulcrumapp.com/photos/view?photos=9b67655a-c4b5-40c1-a859-fe127e20d7ee%2Ce7115b28-380e-4785-97c7-30d4a9e2d5cc,"c35d98b7-9e89-4a90-9c2e-8bc0eb379a5d,4eef01de-2f60-474d-b850-de2c321e0c96",",",https://web.fulcrumapp.com/photos/view?photos=c35d98b7-9e89-4a90-9c2e-8bc0eb379a5d%2C4eef01de-2f60-474d-b850-de2c321e0c96,,,,,Wind,2,,-1,,,,7217,Windmill Ln,,Lake Charles,Calcasieu,LA,70605,USA,7217 Windmill Ln Lake Charles Calcasieu LA 70605 USA,"Residential,Single family",2,,0,1997,Gable/Hip Combo,40,315,,W1,Slab-on-grade,Unknown,Unknown,Vinyl Siding (unknown),Vinyl,None,,yes,Right,Single garage door (unknown),"""Wood, unknown""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),None,8,,Roof shows possible hole.,0,5,50,0,0,5,0,0,,,10,10,2,,,,,,,,,,,,,"OTC,HZR",3e,Possible hole in roof from FEMA and NOAA roof view. Only front view of house assessed.
5995297b-d77e-468f-abf4-e4d706210771,2,Hurricane Laura (2020),30.13257534,-93.23894638,Olivia Childress,2020-10-31,Significant roof cover damage.,Remote,"Unbiased,Within a cluster","060ef294-179b-4199-abd7-649f892d3096,a2e48069-3c87-406a-a667-119833543ac2,32aa19a1-6280-46aa-9097-a5652e31184f",",,",https://web.fulcrumapp.com/photos/view?photos=060ef294-179b-4199-abd7-649f892d3096%2Ca2e48069-3c87-406a-a667-119833543ac2%2C32aa19a1-6280-46aa-9097-a5652e31184f,"ea6abd73-f09c-4cec-ab35-1fb59f7ec814,0cf3f1ef-034c-46e8-aecd-9edff5d86837",",",https://web.fulcrumapp.com/photos/view?photos=ea6abd73-f09c-4cec-ab35-1fb59f7ec814%2C0cf3f1ef-034c-46e8-aecd-9edff5d86837,,,,,Wind,2,,-1,,,,7214,Windmill Ln,,Lake Charles,Calcasieu,LA,70605,USA,7214 Windmill Ln Lake Charles Calcasieu LA 70605 USA,"Residential,Single family",1.5,,0,1997,Gable/Hip Combo,35,45,Garage/storage building separate.,W1,Slab-on-grade,Unknown,Unknown,"Brick,Stucco",Vinyl,Front,Plywood/OSB Panel,yes,Left,Single garage door (unknown),"""Wood, unknown""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),None,8,,significant roof cover damage.,0,0,40,0,0,0,0,0,,None,0,0,1,,,,,,,,,,,,,OTC,3e,Only roof and front view available.
f3279756-8420-4b7e-8b51-8d738f193dcd,2,Hurricane Laura (2020),30.13355728,-93.23820888,Christian Brown,2020-10-27,,Remote,"Unbiased,Within a cluster","a877b153-406e-44b6-b538-29a990c90074,a98fec72-0fe2-48ba-aa67-005b655cc745,84ec0d60-eed1-432f-8159-7a3e66b16f30",",,",https://web.fulcrumapp.com/photos/view?photos=a877b153-406e-44b6-b538-29a990c90074%2Ca98fec72-0fe2-48ba-aa67-005b655cc745%2C84ec0d60-eed1-432f-8159-7a3e66b16f30,"afbb65bb-1f91-4a9e-85f5-0d0cd87aec7c,570723b5-822f-44ff-80a6-3787f95967a4",",",https://web.fulcrumapp.com/photos/view?photos=afbb65bb-1f91-4a9e-85f5-0d0cd87aec7c%2C570723b5-822f-44ff-80a6-3787f95967a4,,,,,Wind,2,,-1,,,Year built is estimated based on local houses,7205,Windmill Ln,,Lake Charles,Calcasieu,LA,70605,USA,7205 Windmill Ln Lake Charles Calcasieu LA 70605 USA,"Residential,Single family",1,,0,2004,Gable/Hip Combo,30,270,,W1,Slab-on-grade,Unknown,Unknown,"Brick,Vinyl Siding (unknown)",Unknown,None,None,yes,Left,Single garage door (unknown),"""Wood, unknown""",Unknown,,Plywood/OSB,Asphalt shingles (laminated),Unknown,9,,,0,0,30,0,0,0,0,0,,None,,0,1,,,,,,,,,,,,,"CVB,HZR,DBF",3,Imagery of the back is unavailable and year built is unconfirmed.
e473708c-fc36-4161-a6ed-6284bd6f83a3,1,Hurricane Laura (2020),30.13322014,-93.2382173,Christian Brown,2020-10-28,,Remote,"Unbiased,Within a cluster","f80c4c07-625f-435c-913b-5056fb5dd705,28257a5e-7cde-4347-a47c-6c9365e19d13,42e19aa7-781f-4eda-8846-d5a28004e953",",,",https://web.fulcrumapp.com/photos/view?photos=f80c4c07-625f-435c-913b-5056fb5dd705%2C28257a5e-7cde-4347-a47c-6c9365e19d13%2C42e19aa7-781f-4eda-8846-d5a28004e953,"6a544339-ce6b-4b64-98c1-abf1bb98b8de,9d48b22b-b7f6-4f85-bb2e-d8191b1abc55",",",https://web.fulcrumapp.com/photos/view?photos=6a544339-ce6b-4b64-98c1-abf1bb98b8de%2C9d48b22b-b7f6-4f85-bb2e-d8191b1abc55,,,,,Wind,1,,-1,,,,7209,Windmill Ln,,Lake Charles,Calcasieu,LA,70605,USA,7209 Windmill Ln Lake Charles Calcasieu LA 70605 USA,"Residential,Single family",1,,0,1998,Gable/Hip Combo,30,270,,W1,Slab-on-grade,Unknown,Unknown,Brick,Unknown,None,None,yes,Left,Double garage door (unknown),"""Wood, unknown""",Unknown,,Unknown,Asphalt shingles (laminated),Unknown,9,,,0,0,5,0,0,0,0,0,,None,,0,1,,,,,,,,,,,,,CVB,3,Imagery of the back in unavailable
75a7c775-ba96-4b04-aba9-78150ebf97f1,3,Hurricane Laura (2020),30.13304103,-93.23897167,Christian Brown,2020-11-01,,Remote,"Unbiased,Within a cluster","80091d37-d0b8-4fba-9a58-623b8278864e,61fd878c-fb02-42b6-85d3-ca8ad56f70a5,63718955-a820-4f6a-bc2d-c414c10a8962",",,",https://web.fulcrumapp.com/photos/view?photos=80091d37-d0b8-4fba-9a58-623b8278864e%2C61fd878c-fb02-42b6-85d3-ca8ad56f70a5%2C63718955-a820-4f6a-bc2d-c414c10a8962,6b29dd2d-d9db-49a6-b8c3-0512c998e787,,https://web.fulcrumapp.com/photos/view?photos=6b29dd2d-d9db-49a6-b8c3-0512c998e787,,,,,Wind,3,,-1,,,,7210,Windmill Ln,,Lake Charles,Calcasieu,LA,70605,USA,7210 Windmill Ln Lake Charles Calcasieu LA 70605 USA,"Residential,Single family",1,,0,1997,Gable,35,90,,W1,Slab-on-grade,Unknown,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)",Vinyl,None,Unknown,yes,Right,Double garage door (unknown),,Unknown,,Plywood/OSB,Asphalt shingles (laminated),,8,,,0,15,49,0,15,20,0,0,,,25,25,1,,,,,,,,,,,,,"CVB,DBF",3,Back of house and garage cannot be seen.
